indicator_code,insee_code,year,value,source_file
life_expectancy_women,78000,2007,85.6211085331158,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,78000,2012,85.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,78000,2017,86.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,78000,2022,86.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,91000,2002,83.4941400518843,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,91000,2007,84.8378441452692,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,91000,2012,85.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,91000,2017,85.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,91000,2022,85.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,92000,2002,84.0106604007441,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,92000,2007,85.3713139668117,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,92000,2012,85.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,92000,2017,86.3,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,92000,2022,86.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,93000,2002,82.6733453228481,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,93000,2007,84.0404361251282,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,93000,2012,84.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,93000,2017,84.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,93000,2022,84.6,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,94000,2002,83.1102826420278,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,94000,2007,84.9528102327189,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,94000,2012,85.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,94000,2017,86.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,94000,2022,86.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,95000,2002,82.9261949595632,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,95000,2007,84.0162830364308,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,95000,2012,84.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,95000,2017,85.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
life_expectancy_women,95000,2022,85.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=esper_vie,sous_champ=femme)"
long_term_jobseekers_share,75000,2002,40.48,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,75000,2007,43.98,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,75000,2012,45.22,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,75000,2017,48.86,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,75000,2022,49.13,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,77000,2002,29.71,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,77000,2007,29.17,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,77000,2012,35.12,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,77000,2017,41.04,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,77000,2022,42.84,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,78000,2002,29.78,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,78000,2007,33.18,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,78000,2012,35.77,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,78000,2017,42.81,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,78000,2022,44.23,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,91000,2002,29.35,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,91000,2007,27.36,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,91000,2012,33.22,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,91000,2017,39.11,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,91000,2022,39.06,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,92000,2002,33.59,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,92000,2007,35.87,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,92000,2012,39.04,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,92000,2017,44.14,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,92000,2022,44.17,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,93000,2002,35.68,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,93000,2007,35.5,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,93000,2012,40.63,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,93000,2017,43.48,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,93000,2022,45.21,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,94000,2002,32.89,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,94000,2007,35.29,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,94000,2012,38.16,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,94000,2017,43.52,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,94000,2022,44.44,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,95000,2002,30.74,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,95000,2007,34.12,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,95000,2012,37.66,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,95000,2017,41.95,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
long_term_jobseekers_share,95000,2022,41.86,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_deld)
median_standard_of_living,75000,2022,29730.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=niveau_vie_median) [aligned_from=2021]
median_standard_of_living,77000,2022,24640.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=niveau_vie_median) [aligned_from=2021]
median_standard_of_living,78000,2022,28130.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=niveau_vie_median) [aligned_from=2021]
median_standard_of_living,91000,2022,25040.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=niveau_vie_median) [aligned_from=2021]
median_standard_of_living,92000,2022,29720.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=niveau_vie_median) [aligned_from=2021]
median_standard_of_living,93000,2022,19020.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=niveau_vie_median) [aligned_from=2021]
median_standard_of_living,94000,2022,24270.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=niveau_vie_median) [aligned_from=2021]
median_standard_of_living,95000,2022,23290.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=niveau_vie_median) [aligned_from=2021]
no_diploma_rate_20_24,75000,2012,16.45,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2010]
no_diploma_rate_20_24,75000,2017,12.89,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2015]
no_diploma_rate_20_24,75000,2022,9.18,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2021]
no_diploma_rate_20_24,77000,2012,22.59,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2010]
no_diploma_rate_20_24,77000,2017,19.49,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2015]
no_diploma_rate_20_24,77000,2022,15.99,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2021]
no_diploma_rate_20_24,78000,2012,19.14,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2010]
no_diploma_rate_20_24,78000,2017,16.5,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2015]
no_diploma_rate_20_24,78000,2022,13.54,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2021]
no_diploma_rate_20_24,91000,2012,23.44,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2010]
no_diploma_rate_20_24,91000,2017,19.37,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2015]
no_diploma_rate_20_24,91000,2022,17.17,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2021]
no_diploma_rate_20_24,92000,2012,19.7,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2010]
no_diploma_rate_20_24,92000,2017,17.44,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2015]
no_diploma_rate_20_24,92000,2022,12.2,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2021]
no_diploma_rate_20_24,93000,2012,30.75,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2010]
no_diploma_rate_20_24,93000,2017,27.9,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2015]
no_diploma_rate_20_24,93000,2022,20.82,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2021]
no_diploma_rate_20_24,94000,2012,22.08,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2010]
no_diploma_rate_20_24,94000,2017,20.07,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2015]
no_diploma_rate_20_24,94000,2022,14.7,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2021]
no_diploma_rate_20_24,95000,2012,24.42,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2010]
no_diploma_rate_20_24,95000,2017,22.04,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2015]
no_diploma_rate_20_24,95000,2022,17.58,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_20_24_sortis_nondip) [aligned_from=2021]
overindebtedness_cases_count,75000,2002,3542.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,75000,2007,4446.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,75000,2012,4995.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,75000,2017,3314.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,75000,2022,2492.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,77000,2002,3278.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,77000,2007,4105.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,77000,2012,4432.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,77000,2017,3313.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,77000,2022,2206.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,78000,2002,2334.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,78000,2007,3282.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,78000,2012,3831.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,78000,2017,2813.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,78000,2022,1962.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,91000,2002,1817.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,91000,2007,2693.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,91000,2012,3320.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,91000,2017,2707.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,91000,2022,2082.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,92000,2002,2951.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,92000,2007,4253.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,92000,2012,4114.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,92000,2017,2783.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,92000,2022,1850.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,93000,2002,3095.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,93000,2007,4359.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,93000,2012,5045.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,93000,2017,3929.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,93000,2022,2613.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,94000,2002,2683.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,94000,2007,3663.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,94000,2012,3854.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,94000,2017,2671.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,94000,2022,1978.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,95000,2002,2413.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,95000,2007,3504.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,95000,2012,4151.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,95000,2017,2688.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
overindebtedness_cases_count,95000,2022,1736.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=nb_dossiers_deposes)
population_age_75_plus_count,75000,2017,169398.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,75000,2022,187932.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,77000,2017,87417.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,77000,2022,102907.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,78000,2017,110614.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,78000,2022,124362.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,91000,2017,89485.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,91000,2022,102164.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,92000,2017,119049.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,92000,2022,128440.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,93000,2017,82806.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,93000,2022,92125.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,94000,2017,97663.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,94000,2022,108294.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,95000,2017,72691.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_count,95000,2022,82588.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop75)
population_age_75_plus_share,75000,2012,7.45,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2010]
population_age_75_plus_share,75000,2017,7.7,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2015]
population_age_75_plus_share,75000,2022,8.19,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2021]
population_age_75_plus_share,77000,2012,5.66,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2010]
population_age_75_plus_share,77000,2017,6.02,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2015]
population_age_75_plus_share,77000,2022,6.55,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2021]
population_age_75_plus_share,78000,2012,6.62,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2010]
population_age_75_plus_share,78000,2017,7.36,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2015]
population_age_75_plus_share,78000,2022,7.96,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2021]
population_age_75_plus_share,91000,2012,6.23,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2010]
population_age_75_plus_share,91000,2017,6.8,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2015]
population_age_75_plus_share,91000,2022,7.25,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2021]
population_age_75_plus_share,92000,2012,7.29,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2010]
population_age_75_plus_share,92000,2017,7.32,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2015]
population_age_75_plus_share,92000,2022,7.42,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2021]
population_age_75_plus_share,93000,2012,5.34,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2010]
population_age_75_plus_share,93000,2017,5.32,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2015]
population_age_75_plus_share,93000,2022,5.18,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2021]
population_age_75_plus_share,94000,2012,6.87,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2010]
population_age_75_plus_share,94000,2017,7.15,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2015]
population_age_75_plus_share,94000,2022,7.15,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2021]
population_age_75_plus_share,95000,2012,5.63,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2010]
population_age_75_plus_share,95000,2017,5.86,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2015]
population_age_75_plus_share,95000,2022,6.09,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pop75) [aligned_from=2021]
population_total,75000,2007,2193030.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,75000,2012,2240621.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,75000,2017,2190327.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2016]
population_total,75000,2022,2133111.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2021]
population_total,77000,2007,1289524.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,77000,2012,1353946.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,77000,2017,1397665.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2016]
population_total,77000,2022,1438100.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2021]
population_total,78000,2007,1403957.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,78000,2012,1412356.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,78000,2017,1431808.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2016]
population_total,78000,2022,1456365.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2021]
population_total,91000,2007,1201994.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,91000,2012,1237507.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,91000,2017,1287330.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2016]
population_total,91000,2022,1313768.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2021]
population_total,92000,2007,1544411.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,92000,2012,1586434.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,92000,2017,1603268.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2016]
